playerid,activity_date,purchases,gameends
6069332,2017-04-20,0,29
20867951,2017-04-20,0,10
21126951,2017-04-20,0,8
382817,2017-04-20,0,9
4950339,2017-04-20,0,7
47258613,2017-04-20,0,3
8343893,2017-04-20,0,11
35079632,2017-04-20,0,51
23182412,2017-04-20,0,14
30145061,2017-04-20,0,9
30067385,2017-04-20,0,16
30078101,2017-04-20,0,8
19057308,2017-04-20,0,7
31538026,2017-04-20,0,18
11047438,2017-04-20,0,18
28205178,2017-04-20,0,7
26059582,2017-04-20,0,11
27162853,2017-04-20,0,11
24704444,2017-04-20,0,36
43009446,2017-04-20,0,6
16677563,2017-04-20,0,14
5752270,2017-04-20,0,11
4987983,2017-04-20,0,7
18069204,2017-04-20,0,12
35191506,2017-04-20,0,3
989885,2017-04-20,0,7
36157798,2017-04-20,0,8
33036408,2017-04-20,0,7
30157205,2017-04-20,0,21
2192991,2017-04-20,0,12
4402498,2017-04-20,0,68
24359262,2017-04-20,0,7
15303393,2017-04-20,0,22
7578857,2017-04-20,0,30
19224273,2017-04-20,0,5
15070864,2017-04-20,0,8
19253900,2017-04-20,0,8
2202252,2017-04-20,0,37
23434700,2017-04-20,0,7
27024152,2017-04-20,0,58
8916988,2017-04-20,0,15
33296750,2017-04-20,0,10
28068102,2017-04-20,0,13
19504611,2017-04-20,0,4
17012574,2017-04-20,0,4
274307,2017-04-20,0,8
19232125,2017-04-20,0,7
24207917,2017-04-20,0,35
6603585,2017-04-20,0,9
15533918,2017-04-20,0,10
7273675,2017-04-20,0,10
23279474,2017-04-20,0,5
18411495,2017-04-20,0,8
18772216,2017-04-20,0,20
27379417,2017-04-20,0,25
23229524,2017-04-20,0,7
7063619,2017-04-20,0,14
25176057,2017-04-20,0,12
4158403,2017-04-20,0,10
11572156,2017-04-20,0,6
16352160,2017-04-20,0,10
4227235,2017-04-20,0,11
16753665,2017-04-20,0,2
13151372,2017-04-20,0,9
15158560,2017-04-20,0,10
36162928,2017-04-20,0,17
7303999,2017-04-20,0,11
47205133,2017-04-20,0,10
5800741,2017-04-20,0,5
4169429,2017-04-20,0,12
22728449,2017-04-20,0,7
35164223,2017-04-20,0,16
8127873,2017-04-20,0,11
24444246,2017-04-20,0,11
25701144,2017-04-20,0,7
41067542,2017-04-20,0,9
5018292,2017-04-20,0,12
17254107,2017-04-20,0,20
18404947,2017-04-20,0,15
37418353,2017-04-20,0,14
10250854,2017-04-20,0,38
17286255,2017-04-20,0,7
39071355,2017-04-20,0,5
26451445,2017-04-20,0,9
40044181,2017-04-20,0,14
19006623,2017-04-20,0,4
283806,2017-04-20,0,9
37080699,2017-04-20,0,7
26269720,2017-04-20,0,4
1192806,2017-04-20,0,16
85976,2017-04-20,0,25
7053169,2017-04-20,0,7
9125717,2017-04-20,0,12
33496814,2017-04-20,0,30
43250781,2017-04-20,0,2
26113124,2017-04-20,0,10
6001813,2017-04-20,0,4
30103661,2017-04-20,0,10
23189880,2017-04-20,0,16
26051159,2017-04-20,0,14
43106866,2017-04-20,0,9
6055604,2017-04-20,0,15
8601381,2017-04-20,0,9
20097889,2017-04-20,0,20
28209575,2017-04-20,0,10
19034735,2017-04-20,0,13
17385965,2017-04-20,0,7
424800,2017-04-20,0,9
47083189,2017-04-20,0,13
2075810,2017-04-20,0,4
22203713,2017-04-20,0,10
41155100,2017-04-20,0,9
15768591,2017-04-20,0,12
4152609,2017-04-20,0,8
33233294,2017-04-20,0,3
40023309,2017-04-20,0,16
7597987,2017-04-20,0,10
20240354,2017-04-20,0,9
16678891,2017-04-20,0,19
7284895,2017-04-20,0,9
39433004,2017-04-20,0,10
35004020,2017-04-20,0,9
37328667,2017-04-20,0,5
1003182,2017-04-20,0,3
6854857,2017-04-20,0,15
16538457,2017-04-20,0,9
39124499,2017-04-20,0,16
19189990,2017-04-20,0,5
47020085,2017-04-20,0,6
8851587,2017-04-20,0,8
21057379,2017-04-20,0,16
6724590,2017-04-20,0,14
27625933,2017-04-20,0,6
39426761,2017-04-20,0,3
47100980,2017-04-20,0,31
6389630,2017-04-20,0,21
13119629,2017-04-20,0,11
31014524,2017-04-20,0,21
33168108,2017-04-20,0,13
11050019,2017-04-20,0,2
23020915,2017-04-20,0,6
16477398,2017-04-20,0,5
31091743,2017-04-20,0,8
12136272,2017-04-20,0,3
6111391,2017-04-20,0,9
1253462,2017-04-20,0,13
26069051,2017-04-20,0,27
19106665,2017-04-20,0,5
43206903,2017-04-20,0,6
16002907,2017-04-20,0,13
13774723,2017-04-20,0,10
16651143,2017-04-20,0,6
44029625,2017-04-20,0,5
24553708,2017-04-20,0,14
1189382,2017-04-20,0,25
1192837,2017-04-20,0,15
33025729,2017-04-20,0,15
47072802,2017-04-20,0,12
20139619,2017-04-20,0,11
900597,2017-04-20,0,3
18689279,2017-04-20,0,13
17510175,2017-04-20,0,12
12786353,2017-04-20,0,24
2259174,2017-04-20,0,21
39221069,2017-04-20,0,63
40084890,2017-04-20,0,12
36360965,2017-04-20,0,18
21519201,2017-04-20,0,83
22047882,2017-04-20,0,11
47004862,2017-04-20,0,4
43030912,2017-04-20,0,9
43322508,2017-04-20,0,18
31285991,2017-04-20,0,10
30384221,2017-04-20,0,11
16126073,2017-04-20,0,12
31067966,2017-04-20,0,29
11308541,2017-04-20,0,6
10609964,2017-04-20,0,17
6775132,2017-04-20,0,22
30446570,2017-04-20,0,5
7137209,2017-04-20,0,9
44046578,2017-04-20,0,14
17238627,2017-04-20,0,12
35101645,2017-04-20,0,7
40356560,2017-04-20,0,13
242901,2017-04-20,0,12
14342627,2017-04-20,0,10
15265508,2017-04-20,0,25
28301019,2017-04-20,0,6
30054176,2017-04-20,0,7
8044136,2017-04-20,0,8
15584298,2017-04-20,0,7
31672588,2017-04-20,0,12
17066000,2017-04-20,0,6
137331,2017-04-20,0,12
1783832,2017-04-20,0,7
4085706,2017-04-20,0,25
7067911,2017-04-20,0,13
33680308,2017-04-20,0,9
26888796,2017-04-20,0,4
26040063,2017-04-20,0,14
19367485,2017-04-20,0,38
37066414,2017-04-20,0,9
6116301,2017-04-20,0,16
20408497,2017-04-20,0,6
47354877,2017-04-20,0,13
5723348,2017-04-20,0,12
22178357,2017-04-20,0,6
40361304,2017-04-20,0,8
25135224,2017-04-20,0,14
10093242,2017-04-20,0,8
40109582,2017-04-20,0,19
31013594,2017-04-20,0,6
19001548,2017-04-20,0,11
13403859,2017-04-20,0,31
24142835,2017-04-20,0,25
18977100,2017-04-20,0,12
26125541,2017-04-20,0,8
24460661,2017-04-20,0,13
7316047,2017-04-20,0,7
21110504,2017-04-20,0,8
22276152,2017-04-20,0,16
24194937,2017-04-20,0,47
16033680,2017-04-20,0,10
21310806,2017-04-20,0,15
5764056,2017-04-20,0,8
9525195,2017-04-20,0,8
165246,2017-04-20,0,7
23873137,2017-04-20,0,13
15388301,2017-04-20,0,9
8243750,2017-04-20,0,9
14465591,2017-04-20,0,8
36117349,2017-04-20,0,18
39040867,2017-04-20,0,14
7939211,2017-04-20,0,11
1100639,2017-04-20,0,7
16203118,2017-04-20,0,9
36073680,2017-04-20,0,11
2494696,2017-04-20,0,9
7410067,2017-04-20,0,19
16719174,2017-04-20,0,10
1063929,2017-04-20,0,9
9238299,2017-04-20,0,11
19284790,2017-04-20,0,17
39167868,2017-04-20,0,7
4870063,2017-04-20,0,9
43228217,2017-04-20,0,12
10989795,2017-04-20,0,20
15134733,2017-04-20,0,9
7251104,2017-04-20,0,4
2137064,2017-04-20,0,13
47023374,2017-04-20,0,12
14267513,2017-04-20,0,10
47031936,2017-04-20,0,3
7354321,2017-04-20,0,13
13091601,2017-04-20,0,7
17279655,2017-04-20,0,8
24277170,2017-04-20,0,12
17411443,2017-04-20,0,11
8287709,2017-04-20,0,7
11920677,2017-04-20,0,6
39037930,2017-04-20,0,10
335982,2017-04-20,0,21
578059,2017-04-20,0,9
45088885,2017-04-20,0,6
14721508,2017-04-20,0,2
27020768,2017-04-20,0,8
40005172,2017-04-20,0,9
21096257,2017-04-20,0,14
26509539,2017-04-20,0,13
47029338,2017-04-20,0,5
241425,2017-04-20,0,5
6022806,2017-04-20,0,9
39014640,2017-04-20,0,13
16374194,2017-04-20,0,7
22253683,2017-04-20,0,3
40536080,2017-04-20,0,8
7132548,2017-04-20,0,14
8337900,2017-04-20,0,11
4189046,2017-04-20,0,12
35350515,2017-04-20,0,23
37456474,2017-04-20,0,13
43353327,2017-04-20,0,17
7820005,2017-04-20,0,19
175402,2017-04-20,0,7
30198942,2017-04-20,0,13
5283084,2017-04-20,0,11
12853453,2017-04-20,0,5
6254150,2017-04-20,0,17
22501230,2017-04-20,0,6
20118146,2017-04-20,0,20
7364191,2017-04-20,0,8
13114083,2017-04-20,0,7
10505733,2017-04-20,0,8
16328228,2017-04-20,0,11
25071476,2017-04-20,0,32
9070254,2017-04-20,0,9
11334964,2017-04-20,0,23
14137556,2017-04-20,0,5
36043999,2017-04-20,0,7
20230136,2017-04-20,0,6
28203754,2017-04-20,0,4
15360346,2017-04-20,0,12
13338855,2017-04-20,0,17
15392607,2017-04-20,0,18
37090678,2017-04-20,0,17
28006776,2017-04-20,0,13
5182321,2017-04-20,0,8
20060963,2017-04-20,0,29
40264385,2017-04-20,0,6
7534661,2017-04-20,0,12
9366642,2017-04-20,0,12
9003563,2017-04-20,0,9
11009980,2017-04-20,0,18
9513499,2017-04-20,0,8
16989843,2017-04-20,0,10
43127989,2017-04-20,0,18
13220429,2017-04-20,0,9
19175142,2017-04-20,0,12
40240116,2017-04-20,0,19
39066585,2017-04-20,0,17
33133638,2017-04-20,0,7
37310120,2017-04-20,0,5
35160330,2017-04-20,0,8
36148415,2017-04-20,0,6
26032374,2017-04-20,0,16
16200416,2017-04-20,0,15
11237088,2017-04-20,0,1
47061652,2017-04-20,0,8
12101972,2017-04-20,0,33
9670131,2017-04-20,0,7
16555902,2017-04-20,0,14
7079620,2017-04-20,0,12
19004819,2017-04-20,0,3
17099275,2017-04-20,0,8
47034854,2017-04-20,0,11
30046730,2017-04-20,0,7
21285401,2017-04-20,0,26
2046821,2017-04-20,0,10
8082303,2017-04-20,0,5
16107475,2017-04-20,0,9
24194816,2017-04-20,0,6
1788767,2017-04-20,0,17
36254539,2017-04-20,0,12
2539903,2017-04-20,0,7
2264864,2017-04-20,0,3
41113278,2017-04-20,0,13
24662484,2017-04-20,0,6
9402227,2017-04-20,0,9
14158020,2017-04-20,0,22
24013802,2017-04-20,0,5
11116686,2017-04-20,0,5
7994155,2017-04-20,0,10
35051651,2017-04-20,0,6
13217121,2017-04-20,0,23
31242131,2017-04-20,0,26
21416643,2017-04-20,0,75
43090713,2017-04-20,0,11
9913228,2017-04-20,0,13
28139730,2017-04-20,0,11
35065916,2017-04-20,0,33
31074816,2017-04-20,0,8
13585681,2017-04-20,0,13
22116541,2017-04-20,0,13
7453050,2017-04-20,0,29
8171964,2017-04-20,0,32
37217089,2017-04-20,0,12
47017530,2017-04-20,0,17
16170757,2017-04-20,0,11
25063143,2017-04-20,0,12
31046349,2017-04-20,0,10
15074924,2017-04-20,0,9
33159740,2017-04-20,0,10
10051716,2017-04-20,0,7
13838645,2017-04-20,0,5
44148166,2017-04-20,0,6
40049295,2017-04-20,0,10
39315043,2017-04-20,0,11
12120545,2017-04-20,0,8
47300786,2017-04-20,0,10
35360807,2017-04-20,0,9
30029063,2017-04-20,0,51
9368451,2017-04-20,0,7
15394019,2017-04-20,0,13
31252,2017-04-20,0,9
21287556,2017-04-20,0,7
16313413,2017-04-20,0,19
26094422,2017-04-20,0,26
4145303,2017-04-20,0,22
14078164,2017-04-20,0,12
18332073,2017-04-20,0,13
4530779,2017-04-20,0,4
16063162,2017-04-20,0,70
10193521,2017-04-20,0,35
22352665,2017-04-20,0,49
19540179,2017-04-20,0,29
4685965,2017-04-20,0,8
22701123,2017-04-20,0,6
5075874,2017-04-20,0,15
47039715,2017-04-20,0,51
35058740,2017-04-20,0,7
27489788,2017-04-20,0,9
8256929,2017-04-20,0,15
12185875,2017-04-20,0,62
24247605,2017-04-20,0,17
36357581,2017-04-20,0,11
22329082,2017-04-20,0,6
30072225,2017-04-20,0,6
41294413,2017-04-20,0,5
4317744,2017-04-20,0,4
27230144,2017-04-20,0,18
14036901,2017-04-20,0,16
5443699,2017-04-20,0,9
25306214,2017-04-20,0,12
13928002,2017-04-20,0,11
33947091,2017-04-20,0,9
47036764,2017-04-20,0,14
37050545,2017-04-20,0,14
17455267,2017-04-20,0,10
41151861,2017-04-20,0,12
23219188,2017-04-20,0,8
27267002,2017-04-20,0,9
16271667,2017-04-20,0,10
2063802,2017-04-20,0,59
22037815,2017-04-20,0,10
6548695,2017-04-20,0,7
18063067,2017-04-20,0,18
31217814,2017-04-20,0,12
20044297,2017-04-20,0,27
39150923,2017-04-20,0,13
47166516,2017-04-20,0,15
25756346,2017-04-20,0,21
24229462,2017-04-20,0,11
33131184,2017-04-20,0,9
28281946,2017-04-20,0,9
11815648,2017-04-20,0,7
47182437,2017-04-20,0,7
40076263,2017-04-20,0,18
25041877,2017-04-20,0,6
11091455,2017-04-20,0,14
6456810,2017-04-20,0,12
33462429,2017-04-20,0,29
19937223,2017-04-20,0,6
12251337,2017-04-20,0,53
44017722,2017-04-20,0,8
39132371,2017-04-20,0,8
975902,2017-04-20,0,7
11924906,2017-04-20,0,15
22718071,2017-04-20,0,14
804724,2017-04-20,0,14
33344861,2017-04-20,0,10
27002473,2017-04-20,0,11
24280376,2017-04-20,0,14
20359365,2017-04-20,0,5
2130022,2017-04-20,0,14
987223,2017-04-20,0,12
35222974,2017-04-20,0,10
8826956,2017-04-20,0,8
37310114,2017-04-20,0,19
25088951,2017-04-20,0,9
11706221,2017-04-20,0,28
39214431,2017-04-20,0,14
24311591,2017-04-20,0,10
14614258,2017-04-20,0,25
1669101,2017-04-20,0,4
15986533,2017-04-20,0,12
7168529,2017-04-20,0,14
19453253,2017-04-20,0,25
33237122,2017-04-20,0,5
47121777,2017-04-20,0,9
36249404,2017-04-20,0,9
16660344,2017-04-20,0,4
33003943,2017-04-20,0,6
14112960,2017-04-20,0,20
15564503,2017-04-20,0,8
40025989,2017-04-20,0,11
6118065,2017-04-20,0,14
14915464,2017-04-20,0,13
18541484,2017-04-20,0,11
15544980,2017-04-20,0,18
23122284,2017-04-20,0,21
23040779,2017-04-20,0,4
35059555,2017-04-20,0,8
22560346,2017-04-20,0,10
7311662,2017-04-20,0,15
36204436,2017-04-20,0,6
547959,2017-04-20,0,16
456817,2017-04-20,0,15
19907598,2017-04-20,0,26
39186250,2017-04-20,0,6
15330686,2017-04-20,0,9
17339848,2017-04-20,0,10
13324976,2017-04-20,0,7
5410022,2017-04-20,0,18
15613927,2017-04-20,0,13
47293505,2017-04-20,0,11
12819490,2017-04-20,0,7
30268336,2017-04-20,0,13
4920958,2017-04-20,0,15
10108656,2017-04-20,2,9
17075126,2017-04-20,0,10
13716673,2017-04-20,0,23
41328731,2017-04-20,0,8
47058515,2017-04-20,0,8
8987053,2017-04-20,0,11
47039417,2017-04-20,0,16
14634058,2017-04-20,0,5
41063214,2017-04-20,0,7
8957767,2017-04-20,0,13
13478551,2017-04-20,0,17
19089240,2017-04-20,0,11
7706901,2017-04-20,0,8
18503772,2017-04-20,0,6
43092988,2017-04-20,0,5
40521602,2017-04-20,0,12
8087562,2017-04-20,0,21
36021253,2017-04-20,0,9
27289258,2017-04-20,0,11
5227061,2017-04-20,0,5
6888410,2017-04-20,0,14
22301668,2017-04-20,0,17
16575555,2017-04-20,0,14
7337799,2017-04-20,0,14
27070102,2017-04-20,0,8
1341709,2017-04-20,0,4
20430397,2017-04-20,0,13
1309627,2017-04-20,0,29
8718431,2017-04-20,0,11
8209762,2017-04-20,0,9
9115342,2017-04-20,0,10
19402326,2017-04-20,0,18
12188327,2017-04-20,0,11
33017071,2017-04-20,0,5
40071508,2017-04-20,0,14
22679768,2017-04-20,0,12
5079136,2017-04-20,0,10
9044899,2017-04-20,0,4
4023466,2017-04-20,0,8
22366772,2017-04-20,0,12
30256942,2017-04-20,0,12
41070527,2017-04-20,0,6
18463483,2017-04-20,0,12
22190975,2017-04-20,0,4
17151511,2017-04-20,0,5
47339462,2017-04-20,0,5
47565840,2017-04-20,0,6
47078125,2017-04-20,0,15
40108266,2017-04-20,0,15
41033131,2017-04-20,0,5
30198100,2017-04-20,0,12
20285591,2017-04-20,0,18
18252377,2017-04-20,1,14
45003601,2017-04-20,0,9
7913574,2017-04-20,0,14
10283797,2017-04-20,0,6
4172790,2017-04-20,0,14
47133514,2017-04-20,1,9
25194242,2017-04-20,0,12
41107082,2017-04-20,0,25
9858844,2017-04-20,0,8
8103585,2017-04-20,0,6
7503081,2017-04-20,0,11
13055920,2017-04-20,0,9
10285066,2017-04-20,0,12
39357494,2017-04-20,0,12
40111943,2017-04-20,0,6
9041504,2017-04-20,0,13
8021014,2017-04-20,0,14
9052582,2017-04-20,0,9
21057865,2017-04-20,0,9
14558922,2017-04-20,0,14
36070620,2017-04-20,0,17
5309166,2017-04-20,0,14
5397234,2017-04-20,0,13
23014204,2017-04-20,0,9
26111661,2017-04-20,0,19
2877986,2017-04-20,0,17
39528388,2017-04-20,0,6
47192533,2017-04-20,0,11
13004473,2017-04-20,0,11
15090351,2017-04-20,0,5
4120535,2017-04-20,0,11
41161783,2017-04-20,0,11
16241958,2017-04-20,0,7
36073811,2017-04-20,0,6
23001660,2017-04-20,0,11
18288118,2017-04-20,0,5
36276011,2017-04-20,0,11
17127881,2017-04-20,0,14
11000543,2017-04-20,0,16
40359602,2017-04-20,0,8
12630719,2017-04-20,0,9
23018445,2017-04-20,0,8
18835900,2017-04-20,0,7
43185710,2017-04-20,0,13
1143440,2017-04-20,0,7
22311110,2017-04-20,0,14
30215511,2017-04-20,0,9
37321026,2017-04-20,0,11
40333343,2017-04-20,0,16
19864446,2017-04-20,0,20
27098690,2017-04-20,0,12
35129666,2017-04-20,0,8
31182193,2017-04-20,0,11
22363712,2017-04-20,0,8
26171437,2017-04-20,0,7
40030996,2017-04-20,0,15
43131514,2017-04-20,0,11
24558855,2017-04-20,0,10
37006650,2017-04-20,0,10
11055846,2017-04-20,0,9
6247709,2017-04-20,0,3
9371123,2017-04-20,0,6
36157472,2017-04-20,0,34
43228213,2017-04-20,0,10
30154796,2017-04-20,0,7
47230367,2017-04-20,0,5
18459908,2017-04-20,0,9
16315164,2017-04-20,0,10
30009632,2017-04-20,0,2
28349448,2017-04-20,0,14
16078728,2017-04-20,0,10
30344236,2017-04-20,0,15
23109666,2017-04-20,0,7
44019742,2017-04-20,0,6
27454564,2017-04-20,0,13
10649424,2017-04-20,0,8
674306,2017-04-20,0,6
9280331,2017-04-20,0,67
31054740,2017-04-20,0,6
33356246,2017-04-20,0,54
47094371,2017-04-20,0,12
26143286,2017-04-20,0,16
31219693,2017-04-20,1,13
9042612,2017-04-20,0,12
10555026,2017-04-20,0,4
16023485,2017-04-20,0,9
7984993,2017-04-20,0,10
22323550,2017-04-20,0,16
26433957,2017-04-20,0,7
44059058,2017-04-20,0,11
7181752,2017-04-20,0,9
37142502,2017-04-20,0,19
7398973,2017-04-20,0,12
27140792,2017-04-20,0,19
20798941,2017-04-20,0,6
75641,2017-04-20,0,8
10035942,2017-04-20,0,26
11276666,2017-04-20,0,15
19563147,2017-04-20,0,15
14275365,2017-04-20,0,10
6392144,2017-04-20,0,15
43011792,2017-04-20,0,8
6538700,2017-04-20,0,12
2000036,2017-04-20,0,15
28352103,2017-04-20,0,14
30069658,2017-04-20,0,4
36070027,2017-04-20,4,12
17038643,2017-04-20,0,8
20360219,2017-04-20,0,16
14393507,2017-04-20,0,11
11763831,2017-04-20,0,12
33629153,2017-04-20,0,13
35034719,2017-04-20,0,12
35148371,2017-04-20,0,10
40302042,2017-04-20,0,9
18072623,2017-04-20,0,10
15040289,2017-04-20,0,8
13165410,2017-04-20,0,8
15438341,2017-04-20,0,6
47186778,2017-04-20,0,10
17000581,2017-04-20,1,8
15019241,2017-04-20,0,8
11652245,2017-04-20,0,50
6464796,2017-04-20,0,11
43356858,2017-04-20,0,32
14475964,2017-04-20,16,75
11384930,2017-04-20,0,10
902336,2017-04-20,0,18
20023613,2017-04-20,0,5
31033281,2017-04-20,0,36
15455194,2017-04-20,0,1
24501856,2017-04-20,0,16
44000762,2017-04-20,0,13
15152179,2017-04-20,0,5
8146522,2017-04-20,0,11
13042358,2017-04-20,0,3
12778155,2017-04-20,0,15
5288209,2017-04-20,0,12
36009064,2017-04-20,0,24
1118812,2017-04-20,0,6
39138600,2017-04-20,0,14
11452989,2017-04-20,0,9
15495090,2017-04-20,0,7
12207812,2017-04-20,0,9
18040723,2017-04-20,0,60
31303899,2017-04-20,0,10
298032,2017-04-20,0,12
40192055,2017-04-20,0,9
43417150,2017-04-20,0,12
30035255,2017-04-20,0,25
7127839,2017-04-20,0,18
17456017,2017-04-20,0,15
36008074,2017-04-20,0,7
8619445,2017-04-20,0,9
2758844,2017-04-20,0,8
9457002,2017-04-20,0,8
39050004,2017-04-20,0,6
6555258,2017-04-20,0,6
33142384,2017-04-20,0,11
5061680,2017-04-20,0,11
27198601,2017-04-20,0,10
37055217,2017-04-20,0,11
30150408,2017-04-20,0,12
555391,2017-04-20,0,22
21082607,2017-04-20,0,8
700060,2017-04-20,0,7
31106663,2017-04-20,0,8
35501811,2017-04-20,0,17
21271596,2017-04-20,0,4
33111078,2017-04-20,0,3
22310873,2017-04-20,0,11
44140621,2017-04-20,0,11
1290985,2017-04-20,0,24
39086249,2017-04-20,0,9
8354217,2017-04-20,0,5
33349142,2017-04-20,0,17
25467239,2017-04-20,0,10
43007278,2017-04-20,0,8
40162600,2017-04-20,0,6
12673165,2017-04-20,0,5
8823793,2017-04-20,0,3
31020343,2017-04-20,0,6
1801053,2017-04-20,0,12
13607431,2017-04-20,0,8
22383802,2017-04-20,0,16
20423134,2017-04-20,0,10
2525919,2017-04-20,0,14
25750588,2017-04-20,0,6
43264378,2017-04-20,0,27
13160173,2017-04-20,0,11
23950073,2017-04-20,0,12
21967163,2017-04-20,0,6
43089100,2017-04-20,0,12
23198495,2017-04-20,0,8
8086270,2017-04-20,0,8
16087844,2017-04-20,0,5
35181715,2017-04-20,0,17
8997543,2017-04-20,0,6
1830273,2017-04-20,0,14
16196809,2017-04-20,0,52
37030992,2017-04-20,0,13
7163746,2017-04-20,0,10
26067117,2017-04-20,0,3
13063509,2017-04-20,0,18
12565176,2017-04-20,0,18
19644608,2017-04-20,0,11
7698952,2017-04-20,0,13
36175447,2017-04-20,0,6
12367846,2017-04-20,0,14
37320981,2017-04-20,0,9
24004582,2017-04-20,0,15
26241884,2017-04-20,0,4
6032099,2017-04-20,0,13
41139289,2017-04-20,0,11
33082388,2017-04-20,0,23
33453653,2017-04-20,0,14
24613898,2017-04-20,0,37
4511337,2017-04-20,0,23
12271129,2017-04-20,0,22
11567232,2017-04-20,0,10
1386677,2017-04-20,0,12
2769567,2017-04-20,0,5
47060341,2017-04-20,0,5
47044906,2017-04-20,0,6
39198761,2017-04-20,0,18
14379350,2017-04-20,0,25
4763900,2017-04-20,0,16
1326258,2017-04-20,0,16
27321134,2017-04-20,0,13
12718203,2017-04-20,0,4
4070016,2017-04-20,0,6
43286931,2017-04-20,0,58
47336403,2017-04-20,0,21
19163731,2017-04-20,0,19
18325166,2017-04-20,0,8
41129727,2017-04-20,0,11
37152116,2017-04-20,0,7
2195795,2017-04-20,0,19
12078227,2017-04-20,2,10
36099051,2017-04-20,0,13
33015055,2017-04-20,0,7
31064702,2017-04-20,0,13
41237473,2017-04-20,0,18
16602245,2017-04-20,0,7
37022893,2017-04-20,0,10
5358073,2017-04-20,0,11
40032350,2017-04-20,0,7
14405118,2017-04-20,0,15
10957471,2017-04-20,0,8
39157414,2017-04-20,0,14
37039182,2017-04-20,0,9
22234232,2017-04-20,0,13
17017263,2017-04-20,0,18
37001513,2017-04-20,0,7
33040906,2017-04-20,0,9
39068318,2017-04-20,0,9
15302029,2017-04-20,0,3
40135209,2017-04-20,0,11
36573841,2017-04-20,0,16
21063277,2017-04-20,0,17
4322823,2017-04-20,0,11
47014340,2017-04-20,0,2
33004578,2017-04-20,0,11
473551,2017-04-20,0,14
20771666,2017-04-20,0,11
28181407,2017-04-20,0,11
26708621,2017-04-20,0,17
961797,2017-04-20,0,21
23213371,2017-04-20,0,57
16139599,2017-04-20,0,9
25422454,2017-04-20,0,9
47031528,2017-04-20,1,7
1337940,2017-04-20,0,14
41061789,2017-04-20,0,7
25669285,2017-04-20,0,8
27097797,2017-04-20,0,6
47096800,2017-04-20,0,7
16169793,2017-04-20,0,11
12535027,2017-04-20,0,11
31314896,2017-04-20,0,6
15662254,2017-04-20,0,3
7191999,2017-04-20,0,13
24256814,2017-04-20,0,11
37135106,2017-04-20,0,13
27206389,2017-04-20,0,7
19150598,2017-04-20,0,9
24047943,2017-04-20,0,4
25720619,2017-04-20,0,15
33033690,2017-04-20,0,22
14097798,2017-04-20,0,20
30381646,2017-04-20,0,7
28470971,2017-04-20,0,8
17316353,2017-04-20,0,8
11773662,2017-04-20,0,7
35000662,2017-04-20,0,17
27139100,2017-04-20,0,20
1222762,2017-04-20,0,3
43305222,2017-04-20,0,13
17370133,2017-04-20,0,6
11465086,2017-04-20,0,11
19569527,2017-04-20,0,12
19016390,2017-04-20,0,12
47024176,2017-04-20,0,12
43131084,2017-04-20,0,66
21416210,2017-04-20,0,22
22091912,2017-04-20,5,13
1034174,2017-04-20,0,10
10018326,2017-04-20,0,6
354633,2017-04-20,0,6
41040772,2017-04-20,0,17
4169178,2017-04-20,0,20
47219362,2017-04-20,0,16
20428220,2017-04-20,0,10
13304730,2017-04-20,0,16
22039670,2017-04-20,0,16
371647,2017-04-20,0,7
17113794,2017-04-20,0,4
19729981,2017-04-20,0,32
21142852,2017-04-20,0,9
9753911,2017-04-20,0,8
25102211,2017-04-20,0,7
19448566,2017-04-20,0,8
280023,2017-04-20,0,8
36012494,2017-04-20,0,23
15384155,2017-04-20,0,17
21168006,2017-04-20,0,16
40476687,2017-04-20,0,11
47070278,2017-04-20,0,14
8191783,2017-04-20,0,10
13414957,2017-04-20,0,11
47108880,2017-04-20,0,8
43008378,2017-04-20,0,12
8098987,2017-04-20,0,18
33021303,2017-04-20,0,20
28322530,2017-04-20,0,37
44196012,2017-04-20,0,8
27265699,2017-04-20,0,25
30247225,2017-04-20,0,12
2214029,2017-04-20,0,12
33038423,2017-04-20,0,39
39268662,2017-04-20,0,7
47222957,2017-04-20,0,27
43448761,2017-04-20,0,3
15143513,2017-04-20,0,7
21297575,2017-04-20,0,4
33186649,2017-04-20,0,14
43184985,2017-04-20,0,6
27669243,2017-04-20,0,14
47164224,2017-04-20,0,8
35001891,2017-04-20,0,6
27180978,2017-04-20,0,9
5922563,2017-04-20,0,15
30045279,2017-04-20,0,7
47189405,2017-04-20,0,14
17077018,2017-04-20,0,33
21339018,2017-04-20,0,13
27234938,2017-04-20,0,5
5280231,2017-04-20,0,18
22265292,2017-04-20,0,17
36079160,2017-04-20,0,24
37218926,2017-04-20,0,13
27494159,2017-04-20,0,15
2894860,2017-04-20,0,45
20097524,2017-04-20,0,13
41037788,2017-04-20,0,10
12400487,2017-04-20,0,6
